match_type,date,team1,team2,venue,city,toss_winner,toss_decision,match_winner,result,win_by_runs,win_by_wickets
odi,2025-01-10,Ireland,India,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,Ireland,bat,India,,0,6
odi,2025-01-12,India,Ireland,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,bat,India,,116,0
odi,2025-01-15,India,Ireland,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,bat,India,,304,0
odi,2025-02-12,Sri Lanka,Australia,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,bat,Sri Lanka,,49,0
odi,2025-02-19,New Zealand,Pakistan,"National Stadium, Karachi",Karachi,Pakistan,field,New Zealand,,60,0
odi,2025-02-20,Bangladesh,India,Dubai International Cricket Stadium,Dubai,Bangladesh,bat,India,,0,6
odi,2025-02-22,England,Australia,"Gaddafi Stadium, Lahore",Lahore,Australia,field,Australia,,0,5
odi,2025-02-23,Pakistan,India,Dubai International Cricket Stadium,Dubai,Pakistan,bat,India,,0,6
odi,2025-02-24,Bangladesh,New Zealand,Rawalpindi Cricket Stadium,Rawalpindi,New Zealand,field,New Zealand,,0,5
odi,2025-03-01,England,South Africa,"National Stadium, Karachi",Karachi,England,bat,South Africa,,0,7
odi,2025-03-02,India,New Zealand,Dubai International Cricket Stadium,Dubai,New Zealand,field,India,,44,0
odi,2025-03-04,Australia,India,Dubai International Cricket Stadium,Dubai,Australia,bat,India,,0,4
odi,2025-03-05,New Zealand,South Africa,"Gaddafi Stadium, Lahore",Lahore,New Zealand,bat,New Zealand,,50,0
odi,2025-03-09,New Zealand,India,Dubai International Cricket Stadium,Dubai,New Zealand,bat,India,,0,4
odi,2025-02-14,Zimbabwe,Ireland,Harare Sports Club,Harare,Ireland,field,Zimbabwe,,49,0
odi,2025-02-16,Zimbabwe,Ireland,Harare Sports Club,Harare,Ireland,field,Ireland,,0,6
odi,2025-02-18,Ireland,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,field,Zimbabwe,,0,9
odi,2025-01-19,Bangladesh,West Indies,"Warner Park, Basseterre, St Kitts",Basseterre,West Indies,field,West Indies,,0,9
odi,2025-01-21,Bangladesh,West Indies,"Warner Park, Basseterre, St Kitts",Basseterre,West Indies,field,Bangladesh,,60,0
odi,2025-01-24,Bangladesh,West Indies,"Warner Park, Basseterre, St Kitts",Basseterre,Bangladesh,bat,West Indies,,0,8
odi,2025-02-08,United States of America,Namibia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Namibia,field,United States of America,,114,0
odi,2025-02-10,Namibia,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,field,Namibia,,23,0
odi,2025-02-12,United States of America,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United States of America,bat,Oman,,0,7
odi,2025-02-14,United States of America,Namibia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Namibia,field,United States of America,,70,0
odi,2025-02-16,Namibia,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Namibia,bat,Oman,,0,2
odi,2025-02-18,United States of America,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,field,United States of America,,57,0
odi,2025-02-14,Sri Lanka,Australia,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,bat,Sri Lanka,,174,0
odi,2025-05-21,Ireland,West Indies,"Castle Avenue, Dublin",Dublin,West Indies,field,Ireland,,124,0
odi,2025-05-23,West Indies,Ireland,"Castle Avenue, Dublin",Dublin,Ireland,field,,no result,0,0
odi,2025-05-25,West Indies,Ireland,"Castle Avenue, Dublin",Dublin,Ireland,field,West Indies,,197,0
odi,2025-06-11,South Africa,West Indies,"Three Ws Oval, Cave Hill, Barbados",Cave Hill,South Africa,bat,West Indies,,0,4
odi,2025-06-14,South Africa,West Indies,"Three Ws Oval, Cave Hill, Barbados",Cave Hill,West Indies,field,South Africa,,40,0
odi,2025-06-17,South Africa,West Indies,"Three Ws Oval, Cave Hill, Barbados",Cave Hill,West Indies,field,South Africa,,166,0
odi,2025-03-07,Netherlands,Namibia,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,field,Netherlands,,53,0
odi,2025-03-09,Canada,Namibia,"Wanderers Cricket Ground, Windhoek",Windhoek,Canada,bat,,tie,0,0
odi,2025-03-13,Namibia,Netherlands,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,bat,Netherlands,,0,7
odi,2025-03-15,Namibia,Canada,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,bat,Namibia,,12,0
odi,2025-04-27,Sri Lanka,India,"R Premadasa Stadium, Colombo",Colombo,India,field,India,,0,9
odi,2025-04-29,India,South Africa,"R Premadasa Stadium, Colombo",Colombo,India,bat,India,,15,0
odi,2025-05-02,South Africa,Sri Lanka,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,field,Sri Lanka,,0,5
odi,2025-05-04,India,Sri Lanka,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,field,Sri Lanka,,0,3
odi,2025-05-07,India,South Africa,"R Premadasa Stadium, Colombo",Colombo,South Africa,field,India,,23,0
odi,2025-05-09,South Africa,Sri Lanka,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,field,South Africa,,76,0
odi,2025-05-11,India,Sri Lanka,"R Premadasa Stadium, Colombo",Colombo,India,bat,India,,97,0
odi,2025-04-09,Pakistan,Ireland,"Gaddafi Stadium, Lahore",Lahore,Ireland,field,Pakistan,,38,0
odi,2025-04-09,Scotland,West Indies,Lahore City Cricket Association Ground,Lahore,West Indies,field,Scotland,,11,0
odi,2025-04-10,Bangladesh,Thailand,Lahore City Cricket Association Ground,Lahore,Thailand,field,Bangladesh,,178,0
odi,2025-04-11,Scotland,Pakistan,Lahore City Cricket Association Ground,Lahore,Pakistan,field,Pakistan,,0,6
odi,2025-04-11,West Indies,Ireland,"Gaddafi Stadium, Lahore",Lahore,Ireland,field,West Indies,,6,0
odi,2025-04-13,Scotland,Thailand,Lahore City Cricket Association Ground,Lahore,Scotland,bat,Scotland,,58,0
odi,2025-04-13,Ireland,Bangladesh,"Gaddafi Stadium, Lahore",Lahore,Ireland,bat,Bangladesh,,0,2
odi,2025-04-14,Pakistan,West Indies,"Gaddafi Stadium, Lahore",Lahore,Pakistan,bat,Pakistan,,65,0
odi,2025-04-15,Ireland,Thailand,Lahore City Cricket Association Ground,Lahore,Ireland,bat,Ireland,,46,0
odi,2025-04-15,Bangladesh,Scotland,"Gaddafi Stadium, Lahore",Lahore,Bangladesh,bat,Bangladesh,,34,0
odi,2025-04-17,Bangladesh,West Indies,Lahore City Cricket Association Ground,Lahore,Bangladesh,bat,West Indies,,0,3
odi,2025-04-17,Pakistan,Thailand,"Gaddafi Stadium, Lahore",Lahore,Pakistan,bat,Pakistan,,87,0
odi,2025-04-18,Scotland,Ireland,"Gaddafi Stadium, Lahore",Lahore,Scotland,bat,Ireland,,0,1
odi,2025-04-19,Bangladesh,Pakistan,Lahore City Cricket Association Ground,Lahore,Bangladesh,bat,Pakistan,,0,7
odi,2025-04-19,Thailand,West Indies,"Gaddafi Stadium, Lahore",Lahore,West Indies,field,West Indies,,0,6
odi,2025-05-06,Netherlands,United Arab Emirates,"VRA Ground, Amstelveen",Amstelveen,United Arab Emirates,field,Netherlands,,113,0
odi,2025-05-08,United Arab Emirates,Scotland,"VRA Ground, Amstelveen",Amstelveen,United Arab Emirates,bat,United Arab Emirates,,97,0
odi,2025-05-10,Netherlands,Scotland,"VRA Ground, Amstelveen",Amstelveen,Netherlands,bat,Netherlands,,19,0
odi,2025-05-12,United Arab Emirates,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,United Arab Emirates,bat,Netherlands,,0,5
odi,2025-05-14,United Arab Emirates,Scotland,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,United Arab Emirates,bat,Scotland,,0,8
odi,2025-05-16,Scotland,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,field,Scotland,,145,0
odi,2025-05-01,Zimbabwe,United States of America,"Grand Prairie Stadium, Dallas",Dallas,United States of America,field,United States of America,,0,7
odi,2025-05-03,Zimbabwe,United States of America,"Grand Prairie Stadium, Dallas",Dallas,United States of America,field,Zimbabwe,,128,0
odi,2025-05-17,United States of America,Canada,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,United States of America,bat,United States of America,,169,0
odi,2025-05-19,Oman,Canada,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,Oman,bat,Oman,,15,0
odi,2025-05-21,Oman,United States of America,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,United States of America,field,,tie,0,0
odi,2025-05-23,Canada,Oman,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,Canada,bat,Oman,,18,0
odi,2025-05-25,United States of America,Canada,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,United States of America,bat,United States of America,,88,0
odi,2025-05-27,United States of America,Oman,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,Oman,field,United States of America,,9,0
odi,2025-06-02,Scotland,Nepal,"Forthill, Dundee",Dundee,Nepal,field,Nepal,,0,1
odi,2025-06-04,Netherlands,Nepal,"Forthill, Dundee",Dundee,Netherlands,bat,Nepal,,0,5
odi,2025-06-06,Scotland,Netherlands,"Forthill, Dundee",Dundee,Netherlands,field,Scotland,,44,0
odi,2025-06-08,Scotland,Nepal,"Forthill, Dundee",Dundee,Scotland,bat,Scotland,,2,0
odi,2025-06-10,Nepal,Netherlands,"Forthill, Dundee",Dundee,Netherlands,field,Nepal,,16,0
odi,2025-06-12,Scotland,Netherlands,"Forthill, Dundee",Dundee,Scotland,bat,Netherlands,,0,4
odi,2005-05-08,West Indies,South Africa,"Sabina Park, Kingston",Jamaica,South Africa,field,South Africa,,0,8
odi,2005-05-15,West Indies,South Africa,"Queen's Park Oval, Port of Spain",Trinidad,South Africa,field,South Africa,,0,7
odi,2005-05-18,Pakistan,West Indies,"Arnos Vale Ground, Kingstown",St Vincent,West Indies,field,Pakistan,,59,0
odi,2005-05-22,Pakistan,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,West Indies,field,Pakistan,,22,0
odi,2005-06-16,Bangladesh,England,Kennington Oval,London,England,field,England,,0,10
odi,2005-06-18,Australia,Bangladesh,Sophia Gardens,Cardiff,Australia,bat,Bangladesh,,0,5
odi,2005-06-23,Australia,England,Riverside Ground,Chester-le-Street,England,field,Australia,,57,0
odi,2005-06-25,Bangladesh,Australia,Old Trafford,Manchester,Australia,field,Australia,,0,10
odi,2005-06-26,Bangladesh,England,Headingley,Leeds,Bangladesh,bat,England,,0,5
odi,2005-06-28,Australia,England,Edgbaston,Birmingham,Australia,bat,,no result,0,0
odi,2005-06-30,Bangladesh,Australia,St Lawrence Ground,Canterbury,Australia,field,Australia,,0,6
odi,2005-07-02,Australia,England,Lord's,London,England,field,,tie,0,0
odi,2005-07-12,England,Australia,Kennington Oval,London,Australia,field,Australia,,0,8
odi,2005-07-31,West Indies,India,Rangiri Dambulla International Stadium,,West Indies,bat,India,,0,6
odi,2005-08-02,Sri Lanka,West Indies,Rangiri Dambulla International Stadium,,Sri Lanka,bat,Sri Lanka,,50,0
odi,2005-08-06,West Indies,Sri Lanka,"R.Premadasa Stadium, Khettarama",Colombo,West Indies,bat,West Indies,,33,0
odi,2005-08-17,Africa XI,Asia XI,SuperSport Park,Centurion,Asia XI,field,Africa XI,,2,0
odi,2005-08-21,Africa XI,Asia XI,Kingsmead,Durban,Africa XI,bat,,no result,0,0
odi,2005-08-29,India,Zimbabwe,Harare Sports Club,,Zimbabwe,field,India,,161,0
odi,2005-08-31,Sri Lanka,Bangladesh,Sinhalese Sports Club Ground,Colombo,Bangladesh,field,Sri Lanka,,88,0
odi,2005-08-31,New Zealand,Zimbabwe,Harare Sports Club,,New Zealand,bat,New Zealand,,27,0
odi,2005-09-04,Zimbabwe,India,Harare Sports Club,,India,field,India,,0,4
odi,2005-09-06,India,New Zealand,Harare Sports Club,,India,bat,New Zealand,,0,6
odi,2005-10-07,Australia,ICC World XI,Docklands Stadium,Melbourne,Australia,bat,Australia,,55,0
odi,2005-10-09,Australia,ICC World XI,Docklands Stadium,Melbourne,Australia,bat,Australia,,156,0
odi,2005-10-25,India,Sri Lanka,Vidarbha C.A. Ground,Nagpur,India,bat,India,,152,0
odi,2005-10-28,Sri Lanka,India,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,India,field,India,,0,8
odi,2005-10-28,South Africa,New Zealand,Newlands,Cape Town,South Africa,bat,South Africa,,19,0
odi,2005-10-30,New Zealand,South Africa,St George's Park,Port Elizabeth,South Africa,field,South Africa,,0,4
odi,2005-11-03,Sri Lanka,India,Nehru Stadium,Pune,India,field,India,,0,4
odi,2005-11-04,South Africa,New Zealand,Kingsmead,Durban,South Africa,bat,,no result,0,0
odi,2005-11-06,New Zealand,South Africa,SuperSport Park,Centurion,South Africa,field,South Africa,,0,5
odi,2005-11-06,India,Sri Lanka,"Sardar Patel (Gujarat) Stadium, Motera",Ahmedabad,Sri Lanka,field,Sri Lanka,,0,5
odi,2005-11-09,Sri Lanka,India,Madhavrao Scindia Cricket Ground,Rajkot,India,field,India,,0,7
odi,2006-06-13,Ireland,England,"Civil Service Cricket Club, Stormont",Belfast,England,bat,England,,38,0
odi,2006-08-30,England,Pakistan,Sophia Gardens,Cardiff,Pakistan,field,,no result,0,0
odi,2006-09-02,England,Pakistan,Lord's,London,Pakistan,field,Pakistan,,0,7
odi,2006-09-05,England,Pakistan,The Rose Bowl,Southampton,Pakistan,field,Pakistan,,0,2
odi,2006-09-08,England,Pakistan,Trent Bridge,Nottingham,Pakistan,bat,England,,0,8
odi,2006-09-10,England,Pakistan,Edgbaston,Birmingham,England,field,England,,0,3
odi,2006-06-17,England,Sri Lanka,Lord's,London,England,field,Sri Lanka,,20,0
odi,2006-06-20,England,Sri Lanka,Kennington Oval,London,Sri Lanka,bat,Sri Lanka,,46,0
odi,2006-06-24,England,Sri Lanka,Riverside Ground,Chester-le-Street,England,bat,Sri Lanka,,0,8
odi,2006-06-28,England,Sri Lanka,Old Trafford,Manchester,Sri Lanka,bat,Sri Lanka,,33,0
odi,2006-07-01,England,Sri Lanka,Headingley,Leeds,England,bat,Sri Lanka,,0,8
odi,2005-11-12,Sri Lanka,India,Reliance Stadium,Vadodara,Sri Lanka,bat,India,,0,5
odi,2005-11-16,India,South Africa,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,South Africa,field,South Africa,,0,5
odi,2005-12-10,England,Pakistan,Gaddafi Stadium,Lahore,England,bat,England,,42,0
odi,2005-12-15,Pakistan,England,National Stadium,Karachi,England,field,Pakistan,,165,0
odi,2005-12-21,England,Pakistan,Rawalpindi Cricket Stadium,,England,bat,England,,6,0
odi,2005-11-28,South Africa,India,Wankhede Stadium,Mumbai,India,field,India,,0,5
odi,2005-12-03,Australia,New Zealand,Eden Park,Auckland,New Zealand,field,Australia,,147,0
odi,2006-01-15,Australia,South Africa,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Australia,bat,South Africa,,0,5
odi,2006-01-20,Australia,South Africa,Docklands Stadium,Melbourne,Australia,bat,Australia,,59,0
odi,2006-02-03,Australia,South Africa,Docklands Stadium,Melbourne,Australia,bat,Australia,,80,0
odi,2006-02-05,Australia,South Africa,Sydney Cricket Ground,,Australia,bat,Australia,,57,0
odi,2006-01-22,Australia,Sri Lanka,Sydney Cricket Ground,,Sri Lanka,bat,Sri Lanka,,51,0
odi,2006-01-26,Australia,Sri Lanka,Adelaide Oval,,Sri Lanka,bat,Australia,,0,5
odi,2006-01-29,Australia,Sri Lanka,Western Australia Cricket Association Ground,Perth,Sri Lanka,bat,Australia,,0,6
odi,2006-01-17,South Africa,Sri Lanka,"Brisbane Cricket Ground, Woolloongabba",Brisbane,South Africa,field,Sri Lanka,,94,0
odi,2006-01-24,South Africa,Sri Lanka,Adelaide Oval,,South Africa,bat,South Africa,,9,0
odi,2006-01-31,South Africa,Sri Lanka,Western Australia Cricket Association Ground,Perth,Sri Lanka,bat,South Africa,,0,5
odi,2006-02-07,South Africa,Sri Lanka,Bellerive Oval,Hobart,Sri Lanka,bat,Sri Lanka,,76,0
odi,2005-12-31,Sri Lanka,New Zealand,John Davies Oval,Queenstown,New Zealand,field,New Zealand,,0,7
odi,2006-01-03,New Zealand,Sri Lanka,Jade Stadium,Christchurch,New Zealand,field,New Zealand,,0,5
odi,2006-01-06,New Zealand,Sri Lanka,Westpac Stadium,Wellington,New Zealand,bat,New Zealand,,21,0
odi,2006-02-06,Pakistan,India,Arbab Niaz Stadium,Peshawar,Pakistan,field,Pakistan,,7,0
odi,2006-02-10,Australia,Sri Lanka,Adelaide Oval,,Sri Lanka,bat,Sri Lanka,,22,0
odi,2006-02-11,Pakistan,India,Rawalpindi Cricket Stadium,,Pakistan,bat,India,,0,7
odi,2006-02-12,Australia,Sri Lanka,Sydney Cricket Ground,,Australia,bat,Australia,,167,0
odi,2006-02-13,Pakistan,India,Gaddafi Stadium,Lahore,India,field,India,,0,5
odi,2006-02-14,Australia,Sri Lanka,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Sri Lanka,bat,Australia,,0,9
odi,2006-02-16,Pakistan,India,Multan Cricket Stadium,,India,field,India,,0,5
odi,2006-02-18,New Zealand,West Indies,Westpac Stadium,Wellington,New Zealand,bat,New Zealand,,81,0
odi,2006-02-19,Pakistan,India,National Stadium,Karachi,India,field,India,,0,8
odi,2006-02-20,Bangladesh,Sri Lanka,Shaheed Chandu Stadium,Bogra,Bangladesh,bat,Sri Lanka,,0,5
odi,2006-02-22,Bangladesh,Sri Lanka,Shaheed Chandu Stadium,Bogra,Bangladesh,field,Bangladesh,,0,4
odi,2006-02-25,Bangladesh,Sri Lanka,Chittagong Divisional Stadium,,Bangladesh,field,Sri Lanka,,78,0
odi,2006-04-23,Bangladesh,Australia,Chittagong Divisional Stadium,,Bangladesh,bat,Australia,,0,4
odi,2006-04-26,Bangladesh,Australia,Narayanganj Osmani Stadium,Fatullah,Australia,bat,Australia,,67,0
odi,2006-04-28,Bangladesh,Australia,Narayanganj Osmani Stadium,Fatullah,Bangladesh,bat,Australia,,0,9
odi,2006-02-22,New Zealand,West Indies,Queenstown Events Centre,,New Zealand,field,New Zealand,,0,3
odi,2006-02-25,New Zealand,West Indies,Jade Stadium,Christchurch,New Zealand,bat,New Zealand,,21,0
odi,2006-03-01,New Zealand,West Indies,McLean Park,Napier,West Indies,field,New Zealand,,91,0
odi,2006-03-04,New Zealand,West Indies,Eden Park,Auckland,New Zealand,bat,West Indies,,0,3
odi,2006-03-28,India,England,Feroz Shah Kotla,Delhi,England,field,India,,39,0
odi,2006-03-31,India,England,Nahar Singh Stadium,Faridabad,England,bat,India,,0,4
odi,2006-04-03,India,England,"Nehru Stadium, Fatorda",Margao,India,bat,India,,49,0
odi,2006-04-12,India,England,Keenan Stadium,Jamshedpur,India,bat,England,,0,5
odi,2006-04-15,India,England,Maharani Usharaje Trust Cricket Ground,Indore,India,field,India,,0,7
odi,2006-02-26,South Africa,Australia,SuperSport Park,Centurion,Australia,bat,South Africa,,0,6
odi,2006-03-03,South Africa,Australia,Newlands,Cape Town,South Africa,bat,South Africa,,196,0
odi,2006-03-05,South Africa,Australia,St George's Park,Port Elizabeth,South Africa,field,Australia,,24,0
odi,2006-03-10,South Africa,Australia,Kingsmead,Durban,South Africa,bat,Australia,,0,1
odi,2006-03-12,South Africa,Australia,New Wanderers Stadium,Johannesburg,Australia,bat,South Africa,,0,1
odi,2006-03-17,Sri Lanka,Pakistan,R Premadasa Stadium,Colombo,Sri Lanka,field,,no result,0,0
odi,2006-03-19,Sri Lanka,Pakistan,R Premadasa Stadium,Colombo,Pakistan,field,Pakistan,,0,4
odi,2006-03-22,Sri Lanka,Pakistan,Sinhalese Sports Club Ground,Colombo,Pakistan,field,Pakistan,,0,4
odi,2006-04-29,West Indies,Zimbabwe,"Antigua Recreation Ground, St John's",Antigua,West Indies,field,West Indies,,0,5
odi,2006-04-30,West Indies,Zimbabwe,"Antigua Recreation Ground, St John's",Antigua,West Indies,bat,West Indies,,98,0
odi,2006-05-10,West Indies,Zimbabwe,"Beausejour Stadium, Gros Islet",St Lucia,Zimbabwe,bat,West Indies,,0,10
odi,2006-05-13,West Indies,Zimbabwe,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,bat,,no result,0,0
odi,2006-05-14,West Indies,Zimbabwe,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,bat,West Indies,,104,0
odi,2006-05-20,West Indies,India,"Sabina Park, Kingston",Jamaica,India,field,West Indies,,1,0
odi,2006-05-23,West Indies,India,"Warner Park, Basseterre",St Kitts,India,bat,West Indies,,0,4
odi,2006-05-26,West Indies,India,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,field,West Indies,,0,6
odi,2006-05-28,West Indies,India,"Queen's Park Oval, Port of Spain",Trinidad,India,field,West Indies,,19,0
odi,2006-04-18,India,Pakistan,Sheikh Zayed Stadium,Abu Dhabi,India,bat,Pakistan,,0,6
odi,2006-04-19,India,Pakistan,Sheikh Zayed Stadium,Abu Dhabi,India,bat,India,,51,0
odi,2007-03-13,West Indies,Pakistan,"Sabina Park, Kingston",Jamaica,Pakistan,field,West Indies,,54,0
odi,2007-03-14,Australia,Scotland,"Warner Park, Basseterre",St Kitts,Scotland,field,Australia,,203,0
odi,2007-03-15,Bermuda,Sri Lanka,"Queen's Park Oval, Port of Spain",Trinidad,Sri Lanka,bat,Sri Lanka,,243,0
odi,2007-03-15,Ireland,Zimbabwe,"Sabina Park, Kingston",Jamaica,Zimbabwe,field,,tie,0,0
odi,2007-03-16,Netherlands,South Africa,"Warner Park, Basseterre",St Kitts,Netherlands,field,South Africa,,221,0
odi,2007-03-16,England,New Zealand,"Beausejour Stadium, Gros Islet",St Lucia,New Zealand,field,New Zealand,,0,6
odi,2007-03-17,Bangladesh,India,"Queen's Park Oval, Port of Spain",Trinidad,India,bat,Bangladesh,,0,5
odi,2007-03-17,Ireland,Pakistan,"Sabina Park, Kingston",Jamaica,Ireland,field,Ireland,,0,3
odi,2007-03-18,Australia,Netherlands,"Warner Park, Basseterre",St Kitts,Australia,bat,Australia,,229,0
odi,2007-03-18,Canada,England,"Beausejour Stadium, Gros Islet",St Lucia,Canada,field,England,,51,0
odi,2007-03-19,Bermuda,India,"Queen's Park Oval, Port of Spain",Trinidad,Bermuda,field,India,,257,0
odi,2007-03-19,West Indies,Zimbabwe,"Sabina Park, Kingston",Jamaica,West Indies,field,West Indies,,0,6
odi,2007-03-20,Scotland,South Africa,"Warner Park, Basseterre",St Kitts,South Africa,field,South Africa,,0,7
odi,2007-03-20,Kenya,New Zealand,"Beausejour Stadium, Gros Islet",St Lucia,Kenya,field,New Zealand,,148,0
odi,2007-03-21,Bangladesh,Sri Lanka,"Queen's Park Oval, Port of Spain",Trinidad,Bangladesh,field,Sri Lanka,,198,0
odi,2007-03-21,Pakistan,Zimbabwe,"Sabina Park, Kingston",Jamaica,Zimbabwe,field,Pakistan,,93,0
odi,2007-03-22,Netherlands,Scotland,"Warner Park, Basseterre",St Kitts,Netherlands,field,Netherlands,,0,8
odi,2007-03-22,Canada,New Zealand,"Beausejour Stadium, Gros Islet",St Lucia,Canada,field,New Zealand,,114,0
odi,2007-03-23,India,Sri Lanka,"Queen's Park Oval, Port of Spain",Trinidad,India,field,Sri Lanka,,69,0
odi,2007-03-23,West Indies,Ireland,"Sabina Park, Kingston",Jamaica,Ireland,bat,West Indies,,0,8
odi,2007-03-24,Australia,South Africa,"Warner Park, Basseterre",St Kitts,South Africa,field,Australia,,83,0
odi,2007-03-24,England,Kenya,"Beausejour Stadium, Gros Islet",St Lucia,Kenya,bat,England,,0,7
odi,2007-03-25,Bangladesh,Bermuda,"Queen's Park Oval, Port of Spain",Trinidad,Bangladesh,field,Bangladesh,,0,7
odi,2007-03-27,West Indies,Australia,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,field,Australia,,103,0
odi,2007-03-28,South Africa,Sri Lanka,Providence Stadium,Guyana,Sri Lanka,bat,South Africa,,0,1
odi,2007-03-29,West Indies,New Zealand,"Sir Vivian Richards Stadium, North Sound",Antigua,New Zealand,field,New Zealand,,0,7
odi,2007-03-30,England,Ireland,Providence Stadium,Guyana,England,bat,England,,48,0
odi,2007-03-31,Australia,Bangladesh,"Sir Vivian Richards Stadium, North Sound",Antigua,Australia,field,Australia,,0,10
odi,2007-04-01,West Indies,Sri Lanka,Providence Stadium,Guyana,West Indies,field,Sri Lanka,,113,0
odi,2007-04-02,Bangladesh,New Zealand,"Sir Vivian Richards Stadium, North Sound",Antigua,New Zealand,field,New Zealand,,0,9
odi,2007-04-03,Ireland,South Africa,Providence Stadium,Guyana,South Africa,field,South Africa,,0,7
odi,2007-04-04,England,Sri Lanka,"Sir Vivian Richards Stadium, North Sound",Antigua,England,field,Sri Lanka,,2,0
odi,2007-04-07,Bangladesh,South Africa,Providence Stadium,Guyana,South Africa,field,Bangladesh,,67,0
odi,2007-04-08,Australia,England,"Sir Vivian Richards Stadium, North Sound",Antigua,England,bat,Australia,,0,7
odi,2007-04-09,Ireland,New Zealand,Providence Stadium,Guyana,New Zealand,bat,New Zealand,,129,0
odi,2007-04-10,West Indies,South Africa,"National Cricket Stadium, St George's",Grenada,West Indies,field,South Africa,,67,0
odi,2007-04-11,Bangladesh,England,"Kensington Oval, Bridgetown",Barbados,England,field,England,,0,4
odi,2007-04-12,New Zealand,Sri Lanka,"National Cricket Stadium, St George's",Grenada,New Zealand,bat,Sri Lanka,,0,6
odi,2007-04-13,Australia,Ireland,"Kensington Oval, Bridgetown",Barbados,Australia,field,Australia,,0,9
odi,2007-04-14,New Zealand,South Africa,"National Cricket Stadium, St George's",Grenada,New Zealand,field,New Zealand,,0,5
odi,2007-04-15,Bangladesh,Ireland,"Kensington Oval, Bridgetown",Barbados,Ireland,bat,Ireland,,74,0
odi,2007-04-16,Australia,Sri Lanka,"National Cricket Stadium, St George's",Grenada,Sri Lanka,bat,Australia,,0,7
odi,2007-04-17,England,South Africa,"Kensington Oval, Bridgetown",Barbados,England,bat,South Africa,,0,9
odi,2007-04-18,Ireland,Sri Lanka,"National Cricket Stadium, St George's",Grenada,Sri Lanka,field,Sri Lanka,,0,8
odi,2007-04-19,West Indies,Bangladesh,"Kensington Oval, Bridgetown",Barbados,Bangladesh,field,West Indies,,99,0
odi,2007-04-20,Australia,New Zealand,"National Cricket Stadium, St George's",Grenada,Australia,bat,Australia,,215,0
odi,2007-04-21,West Indies,England,"Kensington Oval, Bridgetown",Barbados,England,field,England,,0,1
odi,2007-04-24,New Zealand,Sri Lanka,"Sabina Park, Kingston",Jamaica,Sri Lanka,bat,Sri Lanka,,81,0
odi,2007-04-25,Australia,South Africa,"Beausejour Stadium, Gros Islet",St Lucia,South Africa,bat,Australia,,0,7
odi,2007-04-28,Australia,Sri Lanka,"Kensington Oval, Bridgetown",Barbados,Australia,bat,Australia,,53,0
odi,2006-08-06,Zimbabwe,Bangladesh,Harare Sports Club,,Zimbabwe,bat,Bangladesh,,0,8
odi,2006-11-22,South Africa,India,Kingsmead,Durban,South Africa,bat,South Africa,,157,0
odi,2006-11-26,South Africa,India,Newlands,Cape Town,South Africa,bat,South Africa,,106,0
odi,2006-11-29,South Africa,India,St George's Park,Port Elizabeth,South Africa,bat,South Africa,,80,0
odi,2006-12-03,South Africa,India,SuperSport Park,Centurion,South Africa,field,South Africa,,0,9
