match_type,date,team1,team2,venue,city,toss_winner,toss_decision,match_winner,result,win_by_runs,win_by_wickets
t20,2024-06-28,Sri Lanka,West Indies,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Hambantota,West Indies,field,West Indies,,0,6
t20,2024-06-16,Denmark,Jersey,"Svanholm Park, Brondby",Brondby,Jersey,field,Jersey,,0,6
t20,2024-06-16,Jersey,Denmark,"Svanholm Park, Brondby",Brondby,Denmark,field,Jersey,,96,0
t20,2024-06-17,Cyprus,Estonia,Happy Valley Ground,Episkopi,Cyprus,bat,Estonia,,0,5
t20,2024-06-17,Cyprus,Estonia,Happy Valley Ground,Episkopi,Cyprus,bat,Estonia,,0,6
t20,2024-06-18,Cyprus,Estonia,Happy Valley Ground,Episkopi,Estonia,field,Cyprus,,12,0
t20,2024-06-18,Estonia,Cyprus,Happy Valley Ground,Episkopi,Estonia,bat,Estonia,,26,0
t20,2024-06-19,Estonia,Cyprus,Happy Valley Ground,Episkopi,Cyprus,field,Cyprus,,0,4
t20,2024-06-19,Estonia,Cyprus,Happy Valley Ground,Episkopi,Estonia,bat,Estonia,,31,0
t20,2024-06-14,Gibraltar,Czech Republic,"Scott Page Field, Vinor",Prague,Czech Republic,field,Gibraltar,,54,0
t20,2024-06-14,Croatia,Czech Republic,"Scott Page Field, Vinor",Prague,Czech Republic,field,Croatia,,71,0
t20,2024-06-15,Croatia,Gibraltar,"Scott Page Field, Vinor",Prague,Croatia,bat,Croatia,,29,0
t20,2024-06-15,Czech Republic,Croatia,"Scott Page Field, Vinor",Prague,Czech Republic,bat,Croatia,,0,9
t20,2024-06-16,Croatia,Gibraltar,"Scott Page Field, Vinor",Prague,Croatia,bat,Gibraltar,,0,10
t20,2024-06-16,Gibraltar,Czech Republic,"Scott Page Field, Vinor",Prague,Gibraltar,bat,Gibraltar,,104,0
t20,2024-06-17,Estonia,Cyprus,Happy Valley Ground,Episkopi,Estonia,bat,Cyprus,,0,6
t20,2024-06-18,Cyprus,Estonia,Happy Valley Ground,Episkopi,Estonia,field,Cyprus,,5,0
t20,2024-06-19,Cyprus,Estonia,Happy Valley Ground,Episkopi,Estonia,field,Cyprus,,27,0
t20,2024-06-17,Netherlands,Hong Kong,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,bat,Netherlands,,84,0
t20,2024-06-18,Hong Kong,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,field,Netherlands,,0,5
t20,2024-06-19,Hong Kong,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,field,Netherlands,,0,6
t20,2024-06-19,Netherlands,Hong Kong,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,bat,Netherlands,,83,0
t20,2024-06-14,Norway,Finland,Kerava National Cricket Ground,Kerava,Finland,field,Norway,,97,0
t20,2024-06-15,Finland,Norway,Kerava National Cricket Ground,Kerava,Finland,bat,Norway,,0,7
t20,2024-06-16,Finland,Norway,Kerava National Cricket Ground,Kerava,Finland,bat,Norway,,0,9
t20,2024-07-07,Jersey,Serbia,Bayer Uerdingen Cricket Ground,Krefeld,Jersey,bat,Jersey,,165,0
t20,2024-07-08,Germany,Gibraltar,Bayer Uerdingen Cricket Ground,Krefeld,Gibraltar,field,Germany,,44,0
t20,2024-07-07,Switzerland,Belgium,Bayer Uerdingen Cricket Ground,Krefeld,Belgium,field,Belgium,,0,2
t20,2024-07-08,Norway,Sweden,Bayer Uerdingen Cricket Ground,Krefeld,Sweden,field,Norway,,53,0
t20,2024-07-09,Slovenia,Norway,Bayer Uerdingen Cricket Ground,Krefeld,Slovenia,bat,Norway,,0,8
t20,2024-07-08,Croatia,Belgium,Bayer Uerdingen Cricket Ground,Krefeld,Croatia,bat,Croatia,,5,0
t20,2024-07-09,Germany,Sweden,Bayer Uerdingen Cricket Ground,Krefeld,Germany,bat,Germany,,2,0
t20,2024-07-09,Jersey,Switzerland,Bayer Uerdingen Cricket Ground,Krefeld,Jersey,bat,Jersey,,167,0
t20,2024-07-10,Jersey,Belgium,Bayer Uerdingen Cricket Ground,Krefeld,Belgium,field,Jersey,,108,0
t20,2024-07-11,Norway,Germany,Bayer Uerdingen Cricket Ground,Krefeld,Germany,field,Norway,,11,0
t20,2024-07-10,Croatia,Serbia,Bayer Uerdingen Cricket Ground,Krefeld,Serbia,field,Croatia,,28,0
t20,2024-07-10,Gibraltar,Slovenia,Bayer Uerdingen Cricket Ground,Krefeld,Gibraltar,bat,Slovenia,,0,1
t20,2024-07-11,Gibraltar,Sweden,Bayer Uerdingen Cricket Ground,Krefeld,Sweden,field,Sweden,,0,8
t20,2024-07-11,Switzerland,Serbia,Bayer Uerdingen Cricket Ground,Krefeld,Switzerland,bat,Switzerland,,40,0
t20,2024-07-12,Belgium,Serbia,Bayer Uerdingen Cricket Ground,Krefeld,Belgium,bat,Belgium,,77,0
t20,2024-07-13,Norway,Gibraltar,Bayer Uerdingen Cricket Ground,Krefeld,Norway,bat,Norway,,6,0
t20,2024-07-13,Croatia,Switzerland,Bayer Uerdingen Cricket Ground,Krefeld,Switzerland,field,Switzerland,,0,7
t20,2024-07-13,Slovenia,Sweden,Bayer Uerdingen Cricket Ground,Krefeld,Sweden,field,Sweden,,0,6
t20,2024-07-14,Croatia,Germany,Bayer Uerdingen Cricket Ground,Krefeld,Croatia,bat,Germany,,0,8
t20,2024-07-14,Norway,Jersey,Bayer Uerdingen Cricket Ground,Krefeld,Jersey,field,Jersey,,0,6
t20,2024-10-06,Bangladesh,India,"Shrimant Madhavrao Scindia Cricket Stadium, Gwalior",Gwalior,India,field,India,,0,7
t20,2024-10-09,India,Bangladesh,"Arun Jaitley Stadium, Delhi",Delhi,Bangladesh,field,India,,86,0
t20,2024-10-12,India,Bangladesh,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,bat,India,,133,0
t20,2025-01-22,England,India,"Eden Gardens, Kolkata",Kolkata,India,field,India,,0,7
t20,2025-01-25,England,India,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,field,India,,0,2
t20,2025-01-28,England,India,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,field,England,,26,0
t20,2025-01-31,India,England,"Maharashtra Cricket Association Stadium, Pune",Pune,England,field,India,,15,0
t20,2025-02-02,India,England,"Wankhede Stadium, Mumbai",Mumbai,England,field,India,,150,0
t20,2024-06-22,Guernsey,Jersey,"King George V Sports Ground, Castel",Castel,Jersey,field,Jersey,,0,7
t20,2024-06-22,Guernsey,Jersey,"King George V Sports Ground, Castel",Castel,Jersey,field,Jersey,,0,8
t20,2024-06-23,Jersey,Guernsey,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,Guernsey,field,Guernsey,,0,4
t20,2024-07-02,Indonesia,Bhutan,Udayana Cricket Ground,Bali,Bhutan,field,Indonesia,,78,0
t20,2024-07-02,Singapore,Indonesia,Udayana Cricket Ground,Bali,Singapore,bat,Indonesia,,0,9
t20,2024-07-03,Bhutan,Indonesia,Udayana Cricket Ground,Bali,Bhutan,bat,Indonesia,,0,10
t20,2024-07-05,Indonesia,Singapore,Udayana Cricket Ground,Bali,Indonesia,bat,Indonesia,,86,0
t20,2024-07-06,Bhutan,Singapore,Udayana Cricket Ground,Bali,Bhutan,bat,Singapore,,0,4
t20,2024-07-07,Indonesia,Bhutan,Udayana Cricket Ground,Bali,Bhutan,field,Bhutan,,0,6
t20,2024-07-07,Indonesia,Singapore,Udayana Cricket Ground,Bali,Singapore,field,Indonesia,,122,0
t20,2024-07-08,Bhutan,Singapore,Udayana Cricket Ground,Bali,Singapore,field,Bhutan,,43,0
t20,2024-09-04,Scotland,Australia,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Australia,field,Australia,,0,7
t20,2024-09-06,Australia,Scotland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Scotland,field,Australia,,70,0
t20,2024-09-07,Scotland,Australia,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Australia,field,Australia,,0,6
t20,2024-06-28,Malawi,Rwanda,"Sikh Union Club Ground, Nairobi",Nairobi,Malawi,bat,Malawi,,58,0
t20,2024-06-29,Rwanda,Kenya,"Sikh Union Club Ground, Nairobi",Nairobi,Rwanda,bat,Kenya,,0,6
t20,2024-07-01,Malawi,Kenya,"Sikh Union Club Ground, Nairobi",Nairobi,Kenya,field,Kenya,,0,9
t20,2024-07-03,Rwanda,Kenya,"Sikh Union Club Ground, Nairobi",Nairobi,Rwanda,bat,Kenya,,0,4
t20,2024-07-05,Kenya,Rwanda,"Sikh Union Club Ground, Nairobi",Nairobi,Kenya,bat,Kenya,,49,0
t20,2024-07-12,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",Nairobi,Kenya,bat,Kenya,,29,0
t20,2024-07-13,Nigeria,Kenya,"Sikh Union Club Ground, Nairobi",Nairobi,Nigeria,bat,Kenya,,0,4
t20,2024-07-15,Kenya,Nigeria,"Sikh Union Club Ground, Nairobi",Nairobi,Nigeria,field,Nigeria,,0,3
t20,2024-07-16,Nigeria,Kenya,"Sikh Union Club Ground, Nairobi",Nairobi,Kenya,field,Nigeria,,14,0
t20,2024-07-17,Nigeria,Kenya,"Sikh Union Club Ground, Nairobi",Nairobi,Nigeria,bat,Kenya,,0,4
t20,2024-07-27,India,Sri Lanka,Pallekele International Cricket Stadium,Kandy,Sri Lanka,field,India,,43,0
t20,2024-07-28,Sri Lanka,India,Pallekele International Cricket Stadium,Kandy,India,field,India,,0,7
t20,2024-07-30,India,Sri Lanka,Pallekele International Cricket Stadium,Kandy,Sri Lanka,field,,tie,0,0
t20,2024-07-14,Jersey,Guernsey,"Grainville, St Saviour",St Saviour,Guernsey,field,Jersey,,104,0
t20,2024-12-28,New Zealand,Sri Lanka,"Bay Oval, Mount Maunganui",Mount Maunganui,Sri Lanka,field,New Zealand,,8,0
t20,2024-12-30,New Zealand,Sri Lanka,"Bay Oval, Mount Maunganui",Mount Maunganui,Sri Lanka,field,New Zealand,,45,0
t20,2025-01-02,Sri Lanka,New Zealand,"Saxton Oval, Nelson",Nelson,New Zealand,field,Sri Lanka,,7,0
t20,2025-03-16,Pakistan,New Zealand,"Hagley Oval, Christchurch",Christchurch,New Zealand,field,New Zealand,,0,9
t20,2025-03-18,Pakistan,New Zealand,"University Oval, Dunedin",Dunedin,New Zealand,field,New Zealand,,0,5
t20,2025-03-21,New Zealand,Pakistan,"Eden Park, Auckland",Auckland,Pakistan,field,Pakistan,,0,9
t20,2025-03-23,New Zealand,Pakistan,"Bay Oval, Mount Maunganui",Mount Maunganui,Pakistan,field,New Zealand,,115,0
t20,2025-03-26,Pakistan,New Zealand,"Sky Stadium, Wellington",Wellington,New Zealand,field,New Zealand,,0,8
t20,2025-03-14,New Zealand,Sri Lanka,"Hagley Oval, Christchurch",Christchurch,New Zealand,bat,Sri Lanka,,0,7
t20,2025-03-16,Sri Lanka,New Zealand,"Hagley Oval, Christchurch",Christchurch,New Zealand,field,New Zealand,,0,7
t20,2025-03-18,New Zealand,Sri Lanka,"University Oval, Dunedin",Dunedin,Sri Lanka,field,,no result,0,0
t20,2025-03-21,New Zealand,Australia,"Eden Park, Auckland",Auckland,New Zealand,bat,Australia,,0,8
t20,2025-03-23,Australia,New Zealand,"Bay Oval, Mount Maunganui",Mount Maunganui,Australia,bat,Australia,,82,0
t20,2025-03-26,Australia,New Zealand,"Sky Stadium, Wellington",Wellington,New Zealand,field,Australia,,8,0
t20,2024-08-21,Spain,Cyprus,"King George V Sports Ground, Castel",Castel,Cyprus,field,Spain,,15,0
t20,2024-08-21,Bulgaria,Guernsey,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,Bulgaria,bat,Guernsey,,0,8
t20,2024-08-21,Denmark,Czech Republic,"King George V Sports Ground, Castel",Castel,Denmark,bat,Denmark,,118,0
t20,2024-08-21,Malta,Finland,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,Malta,bat,Finland,,0,9
t20,2024-08-22,Finland,Estonia,"King George V Sports Ground, Castel",Castel,Estonia,field,Estonia,,0,8
t20,2024-08-22,Denmark,Greece,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,Greece,field,Denmark,,32,0
t20,2024-08-22,Malta,Guernsey,"King George V Sports Ground, Castel",Castel,Guernsey,field,Guernsey,,0,8
t20,2024-08-22,Spain,Czech Republic,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,Czech Republic,field,Spain,,1,0
t20,2024-08-24,Finland,Guernsey,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,Guernsey,field,Finland,,4,0
t20,2024-08-24,Greece,Cyprus,"King George V Sports Ground, Castel",Castel,Greece,bat,Cyprus,,0,8
t20,2024-08-24,Bulgaria,Estonia,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,Estonia,field,Estonia,,0,7
t20,2024-08-25,Malta,Bulgaria,"King George V Sports Ground, Castel",Castel,Malta,bat,Malta,,61,0
t20,2024-08-25,Cyprus,Czech Republic,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,Cyprus,bat,Czech Republic,,0,4
t20,2024-08-25,Estonia,Guernsey,"King George V Sports Ground, Castel",Castel,Guernsey,field,Guernsey,,0,5
t20,2024-08-25,Greece,Spain,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,Greece,bat,Spain,,0,7
t20,2024-08-27,Denmark,Cyprus,"King George V Sports Ground, Castel",Castel,Denmark,bat,Denmark,,142,0
t20,2024-08-27,Finland,Bulgaria,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,Finland,bat,Finland,,125,0
t20,2024-08-27,Czech Republic,Greece,"King George V Sports Ground, Castel",Castel,Czech Republic,bat,Czech Republic,,75,0
t20,2024-08-27,Malta,Estonia,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,Malta,bat,Estonia,,0,5
t20,2024-08-28,Spain,Finland,"King George V Sports Ground, Castel",Castel,Finland,field,Spain,,46,0
t20,2024-08-28,Cyprus,Malta,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,Malta,field,Cyprus,,6,0
t20,2024-08-28,Czech Republic,Estonia,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,Estonia,field,Estonia,,0,7
t20,2024-08-28,Denmark,Guernsey,"King George V Sports Ground, Castel",Castel,Guernsey,field,Guernsey,,0,6
t20,2024-07-26,Germany,Italy,Bayer Uerdingen Cricket Ground,Krefeld,Germany,bat,Italy,,0,9
t20,2024-07-26,Germany,Jersey,Bayer Uerdingen Cricket Ground,Krefeld,Germany,bat,Germany,,28,0
t20,2024-07-27,Italy,Germany,Bayer Uerdingen Cricket Ground,Krefeld,Germany,field,Italy,,6,0
t20,2024-07-27,Germany,Jersey,Bayer Uerdingen Cricket Ground,Krefeld,Germany,bat,Jersey,,0,3
t20,2024-07-27,Italy,Jersey,Bayer Uerdingen Cricket Ground,Krefeld,Italy,bat,Italy,,31,0
t20,2024-07-28,Germany,Italy,Bayer Uerdingen Cricket Ground,Krefeld,Italy,field,Italy,,0,7
t20,2024-08-14,Netherlands,Papua New Guinea,"VRA Ground, Amstelveen",Amstelveen,Papua New Guinea,field,,no result,0,0
t20,2024-08-15,Scotland,Papua New Guinea,"VRA Ground, Amstelveen",Amstelveen,Scotland,bat,Scotland,,16,0
t20,2024-08-16,Scotland,Netherlands,"VRA Ground, Amstelveen",Amstelveen,Netherlands,field,Scotland,,27,0
t20,2024-12-01,Pakistan,Zimbabwe,"Queens Sports Club, Bulawayo",Bulawayo,Pakistan,bat,Pakistan,,57,0
t20,2024-12-03,Zimbabwe,Pakistan,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,bat,Pakistan,,0,10
t20,2024-12-05,Pakistan,Zimbabwe,"Queens Sports Club, Bulawayo",Bulawayo,Pakistan,bat,Zimbabwe,,0,2
t20,2024-07-28,Italy,Germany,Bayer Uerdingen Cricket Ground,Krefeld,Italy,bat,Italy,,48,0
t20,2024-08-02,Croatia,Spain,"Mladost Cricket Ground, Zagreb",Zagreb,Spain,field,Spain,,0,4
t20,2024-08-03,Croatia,Spain,"Mladost Cricket Ground, Zagreb",Zagreb,Spain,field,Spain,,0,6
t20,2024-08-03,Croatia,Spain,"Mladost Cricket Ground, Zagreb",Zagreb,Spain,field,Spain,,0,8
t20,2024-08-04,Spain,Croatia,"Mladost Cricket Ground, Zagreb",Zagreb,Croatia,field,Spain,,140,0
t20,2024-08-04,Spain,Croatia,"Mladost Cricket Ground, Zagreb",Zagreb,Croatia,field,Spain,,161,0
t20,2024-08-17,Vanuatu,Cook Islands,"Faleata Oval No 2, Apia",Apia,Cook Islands,field,Cook Islands,,0,9
t20,2024-08-17,Fiji,Samoa,"Faleata Oval No 2, Apia",Apia,Fiji,bat,Samoa,,0,9
t20,2024-08-19,Samoa,Cook Islands,"Faleata Oval No 2, Apia",Apia,Cook Islands,field,Cook Islands,,0,7
t20,2024-08-19,Vanuatu,Fiji,"Faleata Oval No 2, Apia",Apia,Fiji,field,Vanuatu,,36,0
t20,2024-08-20,Samoa,Vanuatu,"Faleata Oval No 2, Apia",Apia,Samoa,bat,Samoa,,10,0
t20,2024-08-20,Fiji,Cook Islands,"Faleata Oval No 2, Apia",Apia,Cook Islands,field,Fiji,,104,0
t20,2024-08-21,Samoa,Fiji,"Faleata Oval No 2, Apia",Apia,Fiji,field,Samoa,,73,0
t20,2024-08-21,Vanuatu,Cook Islands,"Faleata Oval No 2, Apia",Apia,Cook Islands,field,Cook Islands,,0,7
t20,2024-08-23,Vanuatu,Fiji,"Faleata Oval No 2, Apia",Apia,Vanuatu,bat,Fiji,,0,5
t20,2024-08-23,Samoa,Cook Islands,"Faleata Oval No 2, Apia",Apia,Samoa,bat,Cook Islands,,0,8
t20,2024-08-24,Fiji,Cook Islands,"Faleata Oval No 2, Apia",Apia,Cook Islands,field,Fiji,,9,0
t20,2024-08-24,Samoa,Vanuatu,"Faleata Oval No 2, Apia",Apia,Samoa,bat,Samoa,,8,0
t20,2024-08-11,Denmark,Norway,"Ekeberg Cricket Ground 1, Oslo",Oslo,Denmark,bat,Denmark,,38,0
t20,2024-08-11,Norway,Guernsey,"Ekeberg Cricket Ground 1, Oslo",Oslo,Guernsey,field,Guernsey,,0,7
t20,2024-08-10,Norway,Estonia,"Ekeberg Cricket Ground 1, Oslo",Oslo,Estonia,field,Norway,,35,0
t20,2024-08-11,Estonia,Denmark,"Ekeberg Cricket Ground 2, Oslo",Oslo,Denmark,field,Denmark,,0,9
t20,2024-08-23,Canada,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Canada,bat,Netherlands,,0,5
t20,2024-08-24,Canada,United States of America,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Canada,bat,,no result,0,0
t20,2024-08-25,Netherlands,United States of America,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,United States of America,field,Netherlands,,102,0
t20,2024-08-26,Canada,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,field,Canada,,8,0
t20,2024-08-27,United States of America,Canada,"Sportpark Westvliet, The Hague",The Hague,United States of America,bat,United States of America,,20,0
t20,2024-08-28,Netherlands,United States of America,"Sportpark Westvliet, The Hague",The Hague,Netherlands,bat,Netherlands,,4,0
t20,2024-08-21,Hong Kong,Kuwait,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Kuwait,field,Kuwait,,0,4
t20,2024-08-22,Kuwait,Malaysia,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Malaysia,field,Malaysia,,0,5
t20,2024-08-23,Malaysia,Hong Kong,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Hong Kong,field,Hong Kong,,0,6
t20,2024-08-24,Hong Kong,Kuwait,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Kuwait,field,Kuwait,,0,2
t20,2024-08-25,Kuwait,Malaysia,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Malaysia,field,Kuwait,,18,0
t20,2024-08-26,Hong Kong,Malaysia,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Malaysia,field,Hong Kong,,7,0
t20,2024-08-27,Hong Kong,Kuwait,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Kuwait,field,Kuwait,,0,8
t20,2024-08-30,Malaysia,Maldives,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Maldives,field,Malaysia,,94,0
t20,2024-08-30,Myanmar,Hong Kong,"YSD-UKM Cricket Oval, Bangi",Bangi,Hong Kong,field,Hong Kong,,0,9
t20,2024-08-30,Kuwait,Mongolia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Mongolia,field,Kuwait,,160,0
t20,2024-08-31,Singapore,Maldives,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Singapore,bat,Singapore,,47,0
t20,2024-08-31,Myanmar,Malaysia,"YSD-UKM Cricket Oval, Bangi",Bangi,Malaysia,field,Malaysia,,0,6
t20,2024-08-31,Mongolia,Hong Kong,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,field,Hong Kong,,0,9
t20,2024-09-02,Hong Kong,Singapore,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Singapore,field,Hong Kong,,23,0
t20,2024-09-02,Kuwait,Maldives,"YSD-UKM Cricket Oval, Bangi",Bangi,Maldives,field,Kuwait,,142,0
t20,2024-09-02,Myanmar,Mongolia,"YSD-UKM Cricket Oval, Bangi",Bangi,Mongolia,field,Myanmar,,71,0
t20,2024-09-03,Maldives,Hong Kong,"YSD-UKM Cricket Oval, Bangi",Bangi,Hong Kong,field,Hong Kong,,0,9
t20,2024-09-03,Myanmar,Kuwait,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Kuwait,field,Kuwait,,0,8
t20,2024-09-03,Malaysia,Singapore,"YSD-UKM Cricket Oval, Bangi",Bangi,Malaysia,bat,Malaysia,,1,0
t20,2024-09-05,Malaysia,Kuwait,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Kuwait,field,Kuwait,,0,8
t20,2024-09-05,Mongolia,Singapore,"YSD-UKM Cricket Oval, Bangi",Bangi,Singapore,field,Singapore,,0,9
t20,2024-09-05,Myanmar,Maldives,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Myanmar,bat,Maldives,,0,9
t20,2024-09-06,Maldives,Mongolia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Maldives,bat,Maldives,,117,0
t20,2024-09-06,Kuwait,Singapore,"YSD-UKM Cricket Oval, Bangi",Bangi,Singapore,field,Singapore,,0,5
t20,2024-09-07,Malaysia,Hong Kong,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,field,Malaysia,,3,0
t20,2024-09-09,Myanmar,Singapore,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Singapore,field,Singapore,,0,8
t20,2024-09-09,Mongolia,Malaysia,"YSD-UKM Cricket Oval, Bangi",Bangi,Malaysia,field,Malaysia,,0,10
t20,2024-09-09,Hong Kong,Kuwait,"YSD-UKM Cricket Oval, Bangi",Bangi,Kuwait,field,,no result,0,0
t20,2024-08-21,Malta,Isle of Man,Marsa Sports Club,Marsa,Isle of Man,field,Isle of Man,,0,9
t20,2024-08-24,Isle of Man,Greece,Marsa Sports Club,Marsa,Greece,field,Isle of Man,,69,0
t20,2024-08-25,Greece,Serbia,Marsa Sports Club,Marsa,Serbia,field,Greece,,79,0
t20,2024-08-25,Greece,Isle of Man,Marsa Sports Club,Marsa,Isle of Man,field,Isle of Man,,0,7
t20,2025-06-06,England,West Indies,"Riverside Ground, Chester-le-Street",Chester-le-Street,England,bat,England,,21,0
t20,2025-06-08,West Indies,England,"County Ground, Bristol",Bristol,England,field,England,,0,4
t20,2025-06-10,England,West Indies,"The Rose Bowl, Southampton",Southampton,West Indies,field,England,,37,0
t20,2025-05-21,West Indies,England,"St Lawrence Ground, Canterbury",Canterbury,England,field,England,,0,8
t20,2025-05-23,West Indies,England,"County Ground, Hove",Brighton,England,field,England,,0,9
t20,2025-05-26,England,West Indies,"County Ground, Chelmsford",Chelmsford,West Indies,field,England,,17,0
t20,2025-06-28,India,England,"Trent Bridge, Nottingham",Nottingham,England,field,India,,97,0
t20,2024-09-16,South Africa,Pakistan,Multan Cricket Stadium,Multan,Pakistan,field,South Africa,,10,0
t20,2024-09-18,Pakistan,South Africa,Multan Cricket Stadium,Multan,South Africa,field,Pakistan,,13,0
t20,2024-09-20,Pakistan,South Africa,Multan Cricket Stadium,Multan,South Africa,field,South Africa,,0,8
t20,2024-09-06,Namibia,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",Windhoek,United Arab Emirates,field,United Arab Emirates,,0,7
t20,2024-09-07,United Arab Emirates,Zimbabwe,"Wanderers Cricket Ground, Windhoek",Windhoek,Zimbabwe,field,Zimbabwe,,0,3
t20,2024-09-08,Zimbabwe,Namibia,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,field,Namibia,,0,3
t20,2024-09-09,United Arab Emirates,Namibia,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,field,United Arab Emirates,,15,0
t20,2024-09-10,Zimbabwe,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",Windhoek,United Arab Emirates,field,United Arab Emirates,,0,5
t20,2024-09-11,Zimbabwe,Namibia,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,field,Namibia,,0,5
t20,2024-09-12,Namibia,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",Windhoek,United Arab Emirates,field,United Arab Emirates,,0,4
t20,2024-09-13,Zimbabwe,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",Windhoek,United Arab Emirates,field,United Arab Emirates,,0,9
t20,2024-09-14,Namibia,Zimbabwe,"Wanderers Cricket Ground, Windhoek",Windhoek,Zimbabwe,field,Namibia,,24,0
t20,2024-11-08,India,South Africa,"Kingsmead, Durban",Durban,South Africa,field,India,,61,0
t20,2024-11-10,India,South Africa,"St George's Park, Gqeberha",Gqeberha,South Africa,field,South Africa,,0,3
t20,2024-11-13,India,South Africa,"SuperSport Park, Centurion",Centurion,South Africa,field,India,,11,0
t20,2024-11-15,India,South Africa,"The Wanderers Stadium, Johannesburg",Johannesburg,India,bat,India,,135,0
t20,2024-09-14,Denmark,Norway,Koge Cricket Club,Koge,Denmark,bat,Denmark,,40,0
t20,2024-09-14,Austria,Luxembourg,Koge Cricket Club 2,Koge,Austria,bat,Austria,,115,0
t20,2024-09-14,Austria,Denmark,Koge Cricket Club,Koge,Denmark,field,Denmark,,0,5
t20,2024-09-15,Denmark,Luxembourg,Koge Cricket Club,Koge,Luxembourg,field,Denmark,,43,0
t20,2024-09-15,Norway,Luxembourg,Koge Cricket Club 2,Koge,Norway,bat,Norway,,22,0
t20,2024-09-10,Kenya,Rwanda,"Sikh Union Club Ground, Nairobi",Nairobi,Kenya,bat,Kenya,,26,0
t20,2024-09-11,Rwanda,Kenya,"Sikh Union Club Ground, Nairobi",Nairobi,Rwanda,bat,Rwanda,,26,0
t20,2024-09-11,Kenya,Rwanda,"Sikh Union Club Ground, Nairobi",Nairobi,Kenya,bat,Rwanda,,0,7
t20,2024-09-13,Kenya,Rwanda,"Sikh Union Club Ground, Nairobi",Nairobi,Kenya,bat,Rwanda,,0,3
t20,2024-09-14,Rwanda,Kenya,"Sikh Union Club Ground, Nairobi",Nairobi,Rwanda,bat,Rwanda,,18,0
t20,2024-09-14,Serbia,Cyprus,Lisicji Jarak Cricket Ground,Belgrade,Cyprus,field,Cyprus,,0,7
